fileName,Longest Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
robin_rodrigue_000_1_1.pst.133.xls,Alberta Curve:D9,327,3,0,2,0
matthew_lenhart_001_1_1.pst.96.xls,OP.Power Desk Daily Price:B7,271,3,0,3,0
gerald_nemec_000_1_1.pst.11.xls,Cash Flows:B47,592,3011,28,3011,30
vkaminski_000_1_1_1.pst.281.xls,Expiration Dates:D30,243,6,0,2,0
vkaminski_000_1_1_1.pst.176.xls,ALUMINUM_S:B3505,335,7,0,5,0
jane_tholt_000_1_1.pst.18.xls,Assign To West Contracts:G47,404,101,1,98,2
don_baughman_000_1_1.pst.147.xls,Sheet1:C38,416,37,0,21,0
darron_c_giron_000_1_1_1.pst.165.xls,Run Query:D25,143,1,0,1,0
andy_zipper_000_1_1.pst.65.xls,DD-EGL:P10,135,4,1,4,1
benjamin_rogers_001_1_1.pst.50.xls,Debt:E160,536,1139,12,1118,13
stacey_white_000_1_1.pst.300.xls,BRA Power:A6,2275,28,0,27,0
lindy_donoho_000_1_1_1.pst.142.xls,WOT by Month thru 2010:DU7,341,2,0,2,0
darron_c_giron_002_1_1_1.pst.149.xls,Carley-Custodial:F6,529,77,0,75,0
