fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
vkaminski_000_1_1_1.pst.173.xls,LEAD:B3288,466,7,0,5,0
daren_farmer_000_1_1.pst.1131.xls,Mar:I16,348,18,0,14,0
vkaminski_001_1_2_1.pst.100.xls,Forward Curves:C8,259,34,0,34,0
fletcher_sturm_000_1_1.pst.44.xls,Mar01:C62,2443,80,2,78,2
vkaminski_001_1_2_1.pst.98.xls,Expiration Dates:F9,307,5,0,3,0
andy_zipper_000_1_1.pst.28.xls,TRANSACTIONSUMMARYREPORT -1:N4780,1107,4,0,4,0
chris_germany_000_1_2.pst.1046.xls,Sheet2:K231,4309,127,2,126,2
don_baughman_000_1_1.pst.193.xls,Sheet1:C20,410,37,0,21,0
chris_germany_000_1_2.pst.163.xls,gatherco:J3,288,104,0,104,1
john_griffith_000_1_1.pst.147.xls,FGT Z2 Supply:B10,3121,69,0,69,0
louise_kitchen_000_1_1_1_1.pst.247.xls,Cost Cancel Details:C58,4612,565,6,565,7
craig_dean_000_1_1.pst.35.xls,SelfServeLoads:D24,472,3,0,3,0
chris_germany_000_1_1_1.pst.84.xls,Total Reqs:J65,1047,251,3,251,3
darron_c_giron_000_1_1_1.pst.194.xls,PRD Location_Def:K3439,875,2,0,2,0
harry_arora_000_1_1.pst.12.xls,Gas Curves:BV2,734,0,0,0,0
john_arnold_000_1_2.pst.326.xls,model3:C20,651,46,1,46,1
harry_arora_000_1_1.pst.130.xls,WorkingData:E3,5083,5,0,4,0
don_baughman_000_1_1.pst.150.xls,Sheet1:C20,406,37,0,21,0
matthew_lenhart_000_1_1.pst.1.xls,Power Curve:J5,1421,71,1,31,1
matthew_lenhart_001_1_1.pst.145.xls,OP.Power Desk Daily Price:B7,355,3,0,3,0
kim_ward_000_1_2.pst.383.xls,Sales:C9,152,30,1,27,1
benjamin_rogers_000_1_1.pst.105.xls,STRIPS:W25,2577,85,1,85,1
lindy_donoho_000_1_1_1.pst.11.xls,WOT by Month thru 2010:H32,466,225,2,216,2
andy_zipper_000_1_1.pst.78.xls,DD-ENA:F500,116,4,0,4,0
andy_zipper_000_1_1.pst.167.xls,Deal Detail:B9,118,1,0,1,0
