fileName,numFormulae,numVertices,numEdges,numCompVertices,numCompEdges,graphBuildTime,RR-Chain_Comp,RR-Chain_NoComp,RR_Comp,RR_NoComp,RF_Comp,RF_NoComp,FR_Comp,FR_NoComp,FF_Comp,FF_NoComp,RRGapOne_Comp,RRGapOne_NoComp,RRGapTwo_Comp,RRGapTwo_NoComp,RRGapThree_Comp,RRGapThree_NoComp,RRGapFour_Comp,RRGapFour_NoComp,RRGapFive_Comp,RRGapFive_NoComp,RRGapSix_Comp,RRGapSix_NoComp,RRGapSeven_Comp,RRGapSeven_NoComp,NoComp_Comp,NoComp_NoComp
andy_zipper_000_1_1.pst.146.xls,53459,99890,88905,191,129,1159,0,0,35,88777,1,2,4,8,12,34,2,4,0,0,3,6,2,4,0,0,0,0,0,0,70,70
andy_zipper_000_1_1.pst.16.xls,53459,99889,88905,190,128,1161,0,0,35,88777,1,2,4,8,13,36,2,4,0,0,3,6,2,4,0,0,0,0,0,0,68,68
andy_zipper_000_1_1.pst.21.xls,53459,99889,88905,190,128,1142,0,0,35,88777,1,2,4,8,13,36,2,4,0,0,3,6,2,4,0,0,0,0,0,0,68,68
andy_zipper_000_1_1.pst.28.xls,53459,99889,88905,190,128,1157,0,0,35,88777,1,2,4,8,13,36,2,4,0,0,3,6,2,4,0,0,0,0,0,0,68,68
andy_zipper_000_1_1.pst.83.xls,29437,58197,52277,2261,1686,895,0,0,614,50257,0,0,2,4,14,39,239,556,210,435,116,244,116,250,42,84,48,105,18,36,267,267
andy_zipper_000_1_1.pst.84.xls,53460,99894,88912,177,123,1175,0,0,35,88791,0,0,2,4,14,39,2,4,0,0,2,4,2,4,0,0,0,0,0,0,66,66
andy_zipper_000_1_1.pst.85.xls,53460,99894,88912,177,123,1165,0,0,35,88791,0,0,2,4,14,39,2,4,0,0,2,4,2,4,0,0,0,0,0,0,66,66
andy_zipper_000_1_1.pst.87.xls,53460,99894,88912,177,123,1161,0,0,35,88791,0,0,2,4,14,39,2,4,0,0,2,4,2,4,0,0,0,0,0,0,66,66
andy_zipper_000_1_1.pst.88.xls,53457,99885,88905,176,122,1160,0,0,35,88784,0,0,2,4,15,41,2,4,0,0,2,4,2,4,0,0,0,0,0,0,64,64
andy_zipper_000_1_1.pst.92.xls,53457,99885,88905,176,122,1141,0,0,35,88784,0,0,2,4,15,41,2,4,0,0,2,4,2,4,0,0,0,0,0,0,64,64
andy_zipper_000_1_1.pst.97.xls,53457,99885,88905,176,122,1168,0,0,35,88784,0,0,2,4,15,41,2,4,0,0,2,4,2,4,0,0,0,0,0,0,64,64
jeff_dasovich_000_1_1_1.pst.91.xls,5781,16445,13213,701,465,207,0,0,288,12929,0,0,0,0,0,0,5,10,40,141,1,2,0,0,0,0,0,0,0,0,131,131
jim_schwieger_000_1_1.pst.111.xls,29085,102416,106850,492,665,9141,2,1236,51,57266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,48348,0,0,0,0
stacey_white_000_1_1.pst.139.xls,4531,13320,10328,264,160,125,0,0,52,10189,0,0,0,0,10,20,0,0,2,4,6,12,1,2,5,10,2,4,0,0,82,82
eric_saibi_000_1_1.pst.464.xls,13268,25770,26359,162,159,279,0,0,144,26335,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
eric_saibi_000_1_1.pst.598.xls,13268,25770,26359,162,159,282,0,0,144,26335,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
john_forney_000_1_1.pst.58.xls,13268,25770,26359,162,159,300,0,0,144,26335,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
john_forney_000_1_1.pst.59.xls,13268,25770,26359,162,159,278,0,0,144,26335,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
craig_dean_000_1_1.pst.35.xls,10231,35621,40750,172,127,535,0,0,48,40526,3,6,0,0,24,80,32,93,4,8,4,8,2,4,0,0,2,4,1,2,7,7
chris_germany_000_1_2.pst.1112.xls,25416,28233,27262,12200,11630,3112,1,2,10288,24362,0,0,0,0,1,2,412,824,372,930,266,693,52,112,34,68,9,18,54,108,141,141
juan_hernandez_000_1_1.pst.169.xls,29044,36575,57861,189,134,1041,0,0,97,57815,0,0,0,0,0,0,4,8,2,6,1,2,0,0,0,0,0,0,0,0,30,30
don_baughman_000_1_1.pst.174.xls,74373,201657,132957,454,295,2874,1,20,185,120444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,8256,30,2760,0,0,13,13
mary_fischer_000_1_1.pst.120.xls,17022,33543,17929,1504,826,346,0,0,529,17380,0,0,0,0,170,340,21,43,23,50,0,0,12,24,4,8,0,0,17,34,50,50
vkaminski_000_1_1_1.pst.127.xls,19090,24635,32716,3122,1591,776,12,24,157,23174,0,0,0,0,1351,2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71
vkaminski_001_1_2_1.pst.39.xls,3999,8977,6901,417,307,115,1,2,185,6689,0,0,0,0,2,4,5,10,16,32,22,52,0,0,9,26,2,4,16,32,49,49
john_griffith_000_1_1.pst.516.xls,14569,23321,20408,14,9,210,0,0,6,17476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
darron_c_giron_000_1_1_1.pst.165.xls,10597,30191,20396,265,158,168,1,28,20,19818,0,0,0,0,4,8,32,373,1,2,22,44,1,2,2,4,0,0,0,0,75,75
gstorey_000_1_1.pst.15.xls,2934,5413,6422,167,152,124,5,149,131,6255,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,14,14
chris_germany_000_1_2.pst.1032.xls,8573,11326,12443,775,603,248,61,1807,420,10469,0,0,0,0,1,2,37,81,0,0,0,0,0,0,0,0,0,0,0,0,84,84
don_baughman_000_1_1.pst.205.xls,7598,12416,18983,516,783,544,0,0,780,18980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
bill_williams_iii_000_1_1.pst.56.xls,6251,10212,15610,435,652,435,0,0,652,15610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
don_baughman_000_1_1.pst.100.xls,5839,9567,14610,640,919,619,0,0,912,14603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.101.xls,5839,9567,14610,640,919,451,0,0,912,14603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.102.xls,5839,9567,14610,640,919,453,0,0,912,14603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
